strain,chemical,concentration,experiment,replicate,auc,max_signal,min_signal,time_to_peak,initial_slope,final_signal,auc_zexp,max_signal_zexp,min_signal_zexp,time_to_peak_zexp,initial_slope_zexp,final_signal_zexp,auc_zstrain_exp,max_signal_zstrain_exp,min_signal_zstrain_exp,time_to_peak_zstrain_exp,initial_slope_zstrain_exp,final_signal_zstrain_exp
BL011,Metaldehyde,5.0,4.0,2.0,1822.5,4.0,0.0,620.0,-0.2,2.0,-0.46485529671572706,-0.701730533399377,-0.4047197096081098,0.584510891616454,-0.5320889024281964,-0.29287327138674957,-0.5480177978346248,-0.5314823651829217,-0.5099459401512625,0.7298182994437009,-0.3943886443589384,-0.36354768774703805
BL011,Metaldehyde,5.0,4.0,3.0,2167.5,4.0,0.0,100.0,0.2,1.0,-0.4648467656362901,-0.701730533399377,-0.4047197096081098,-0.5138144869263946,-0.5312299503752493,-0.29290190392832377,-0.5479424514066625,-0.5314823651829217,-0.5099459401512625,-0.4938996069189738,-0.39047071420263446,-0.36408273634556687
BL011,Metaldehyde,5.0,4.0,4.0,7667.5,19.0,0.0,125.0,-0.4,2.0,-0.4647107629206287,-0.7014368751071561,-0.4047197096081098,-0.4610103821887577,-0.5325183784546701,-0.29287327138674957,-0.5467412764681343,-0.5302903458132672,-0.5099459401512625,-0.4350670152669221,-0.3963476094370903,-0.36354768774703805
BL011,Metaldehyde,0.5,4.0,1.0,1895.0,5.0,0.0,880.0,0.2,1.0,-0.46485350395265695,-0.7017109561798957,-0.4047197096081098,1.1336735808878782,-0.5312299503752493,-0.29290190392832377,-0.5480019641649805,-0.5314028972249447,-0.5099459401512625,1.3416772526250382,-0.39047071420263446,-0.36408273634556687
BL011,Metaldehyde,0.5,4.0,2.0,1952.5,3.0,0.0,75.0,0.2,2.0,-0.46485208210608414,-0.7017501106188584,-0.4047197096081098,-0.5666185916640315,-0.5312299503752493,-0.29287327138674957,-0.5479894064269868,-0.5315618331408987,-0.5099459401512625,-0.5527321985710254,-0.39047071420263446,-0.36354768774703805
BL011,Metaldehyde,0.5,4.0,3.0,2350.0,6.0,0.0,195.0,-0.4,1.0,-0.4648422528189068,-0.7016913789604142,-0.4047197096081098,-0.3131588889233742,-0.5325183784546701,-0.29290190392832377,-0.5479025942382477,-0.5313234292669677,-0.5099459401512625,-0.2703357586411774,-0.3963476094370903,-0.36408273634556687
BL011,Metaldehyde,0.5,4.0,4.0,9600.0,31.0,1.0,545.0,1.0,4.0,-0.4646629765118986,-0.7012019484733794,-0.40446662089859464,0.4260985774035432,-0.5295120462693549,-0.2928160063036011,-0.5463192272738242,-0.5293367303175437,-0.5082495132046515,0.553320524487546,-0.38263485389002677,-0.36247759054998047
BL011,Metaldehyde,0.05,4.0,1.0,1937.5,10.0,0.0,870.0,-0.2,1.0,-0.46485245302258144,-0.7016130700824886,-0.4047197096081098,1.1125519389928233,-0.5320889024281964,-0.29290190392832377,-0.5479926823586373,-0.5310055574350598,-0.5099459401512625,1.3181442159642176,-0.3943886443589384,-0.36408273634556687
BL011,Metaldehyde,0.05,4.0,2.0,1827.5,7.0,0.0,780.0,-0.4,2.0,-0.4648551730768946,-0.7016718017409328,-0.4047197096081098,0.9224571619373305,-0.5325183784546701,-0.29287327138674957,-0.5480167058574079,-0.5312439613089908,-0.5099459401512625,1.1063468860168317,-0.3963476094370903,-0.36354768774703805
BL011,Metaldehyde,0.05,4.0,3.0,2587.5,6.0,0.0,1255.0,0.0,1.0,-0.4648363799743669,-0.7016913789604142,-0.4047197096081098,1.9257351519524326,-0.5316594264017229,-0.29290190392832377,-0.5478507253204477,-0.5313234292669677,-0.5099459401512625,2.2241661274058133,-0.3924296792807864,-0.36408273634556687
BL011,Metaldehyde,0.05,4.0,4.0,9022.5,24.0,1.0,175.0,1.0,2.0,-0.464677256797043,-0.7013389890097491,-0.40446662089859464,-0.35540217271348373,-0.5295120462693549,-0.29287327138674957,-0.5464453506423697,-0.5298930060233824,-0.5082495132046515,-0.31740183196281874,-0.38263485389002677,-0.36354768774703805
BL011,Metaldehyde,500.0,5.0,1.0,9130.0,55.0,0.0,255.0,0.0,2.0,-0.780601181703319,-0.8380271042242446,-0.5999844549028636,-0.20713031956418818,-0.5928454967543914,-0.37123809166264365,-0.5509717334732156,-0.5286615996374818,-0.5500629519533308,-0.2576826425860035,-0.5114910930222373,-0.47427788183475145
BL011,Metaldehyde,500.0,5.0,2.0,11747.5,75.0,0.0,255.0,0.0,1.0,-0.7803991424850928,-0.8374199980576595,-0.5999844549028636,-0.20713031956418818,-0.5928454967543914,-0.3713644382549924,-0.5504757042592822,-0.527355777373112,-0.5500629519533308,-0.2576826425860035,-0.5114910930222373,-0.47539144981338866
BL011,Metaldehyde,500.0,5.0,3.0,12337.5,73.0,0.0,255.0,-0.2,1.0,-0.7803536016488929,-0.8374807086743181,-0.5999844549028636,-0.20713031956418818,-0.593213857088639,-0.3713644382549924,-0.5503638963371348,-0.527486359599549,-0.5500629519533308,-0.2576826425860035,-0.5125173249426965,-0.47539144981338866
BL011,Metaldehyde,500.0,5.0,4.0,16750.0,83.0,1.0,250.0,0.2,2.0,-0.7800130102256175,-0.8371771555910256,-0.5992098093842704,-0.21840027900465386,-0.5924771364201435,-0.37123809166264365,-0.5495277057329394,-0.5268334484673641,-0.548177021832348,-0.27061527207589076,-0.510464861101778,-0.47427788183475145
BL011,Metaldehyde,50.0,5.0,1.0,9192.5,50.0,0.0,255.0,0.0,2.0,-0.7805963574621961,-0.8381788807658909,-0.5999844549028636,-0.20713031956418818,-0.5928454967543914,-0.37123809166264365,-0.5509598894136661,-0.5289880552035743,-0.5500629519533308,-0.2576826425860035,-0.5114910930222373,-0.47427788183475145
BL011,Metaldehyde,50.0,5.0,2.0,11512.5,67.0,0.0,245.0,0.2,2.0,-0.7804172816317149,-0.8376628405242936,-0.5999844549028636,-0.22967023844511955,-0.5924771364201435,-0.37123809166264365,-0.5505202379231883,-0.5278781062788599,-0.5500629519533308,-0.283547901565778,-0.510464861101778,-0.47427788183475145
BL011,Metaldehyde,50.0,5.0,3.0,12437.5,75.0,0.0,260.0,0.2,2.0,-0.7803458828630963,-0.8374199980576595,-0.5999844549028636,-0.1958603601237225,-0.5924771364201435,-0.37123809166264365,-0.5503449458418556,-0.527355777373112,-0.5500629519533308,-0.24475001309611624,-0.510464861101778,-0.47427788183475145
BL011,Metaldehyde,50.0,5.0,4.0,17420.0,88.0,1.0,250.0,0.6,2.0,-0.7799612943607802,-0.8370253790493793,-0.5992098093842704,-0.21840027900465386,-0.591740415751648,-0.37123809166264365,-0.5494007374145686,-0.5265069929012717,-0.548177021832348,-0.27061527207589076,-0.5084123972608595,-0.47427788183475145
BL011,Metaldehyde,5.0,5.0,1.0,9697.5,56.0,0.0,255.0,-0.2,2.0,-0.7805573775939233,-0.8379967489159154,-0.5999844549028636,-0.20713031956418818,-0.593213857088639,-0.37123809166264365,-0.550864189412506,-0.5285963085242633,-0.5500629519533308,-0.2576826425860035,-0.5125173249426965,-0.47427788183475145
BL011,Metaldehyde,5.0,5.0,2.0,11350.0,66.0,0.0,240.0,0.0,2.0,-0.7804298246586343,-0.8376931958326228,-0.5999844549028636,-0.24094019788558524,-0.5928454967543914,-0.37123809166264365,-0.5505510324780171,-0.5279433973920784,-0.5500629519533308,-0.29648053105566524,-0.5114910930222373,-0.47427788183475145
BL011,Metaldehyde,5.0,5.0,3.0,12645.0,70.0,0.0,255.0,0.0,1.0,-0.7803298663825683,-0.8375717745993059,-0.5999844549028636,-0.20713031956418818,-0.5928454967543914,-0.3713644382549924,-0.5503056235641511,-0.5276822329392045,-0.5500629519533308,-0.2576826425860035,-0.5114910930222373,-0.47539144981338866
BL011,Metaldehyde,5.0,5.0,4.0,22110.0,116.0,1.0,245.0,0.6,2.0,-0.7795992833069193,-0.8361754304161603,-0.5992098093842704,-0.22967023844511955,-0.591740415751648,-0.37123809166264365,-0.5485119591859734,-0.5246788417311541,-0.548177021832348,-0.283547901565778,-0.5084123972608595,-0.47427788183475145
BL011,Metaldehyde,0.5,5.0,1.0,9082.5,48.0,0.0,230.0,0.2,1.0,-0.7806048481265725,-0.8382395913825493,-0.5999844549028636,-0.2634801167665166,-0.5924771364201435,-0.3713644382549924,-0.5509807349584732,-0.5291186374300112,-0.5500629519533308,-0.3223457900354398,-0.510464861101778,-0.47539144981338866
BL011,Metaldehyde,0.5,5.0,2.0,11422.5,65.0,0.0,250.0,0.2,3.0,-0.7804242285389318,-0.8377235511409521,-0.5999844549028636,-0.21840027900465386,-0.5924771364201435,-0.37111174507029493,-0.5505372933689395,-0.5280086885052969,-0.5500629519533308,-0.27061527207589076,-0.510464861101778,-0.47316431385611424
BL011,Metaldehyde,0.5,5.0,3.0,13402.5,74.0,0.0,250.0,0.0,1.0,-0.780271396580159,-0.8374503533659888,-0.5999844549028636,-0.21840027900465386,-0.5928454967543914,-0.3713644382549924,-0.5501620735624111,-0.5274210684863305,-0.5500629519533308,-0.27061527207589076,-0.5114910930222373,-0.47539144981338866
BL011,Metaldehyde,0.5,5.0,4.0,23040.0,122.0,1.0,250.0,0.2,3.0,-0.7795274985990108,-0.8359932985661848,-0.5992098093842704,-0.21840027900465386,-0.5924771364201435,-0.37111174507029493,-0.5483357195798767,-0.5242870950518431,-0.548177021832348,-0.27061527207589076,-0.510464861101778,-0.47316431385611424
BL011,Metaldehyde,0.05,5.0,1.0,9702.5,53.0,0.0,250.0,-0.2,2.0,-0.7805569916546334,-0.8380878148409031,-0.5999844549028636,-0.21840027900465386,-0.593213857088639,-0.37123809166264365,-0.550863241887742,-0.5287921818639187,-0.5500629519533308,-0.27061527207589076,-0.5125173249426965,-0.47427788183475145
BL011,Metaldehyde,0.05,5.0,2.0,11022.5,58.0,0.0,255.0,0.0,2.0,-0.7804551036821182,-0.8379360382992569,-0.5999844549028636,-0.20713031956418818,-0.5928454967543914,-0.37123809166264365,-0.5506130953500564,-0.5284657262978263,-0.5500629519533308,-0.2576826425860035,-0.5114910930222373,-0.47427788183475145
BL011,Metaldehyde,0.05,5.0,3.0,15630.0,88.0,1.0,245.0,0.4,2.0,-0.7800994606265396,-0.8370253790493793,-0.5992098093842704,-0.22967023844511955,-0.5921087760858958,-0.37123809166264365,-0.5497399512800666,-0.5265069929012717,-0.548177021832348,-0.283547901565778,-0.5094386291813187,-0.47427788183475145
BL011,Metaldehyde,0.05,5.0,4.0,23737.5,109.0,1.0,245.0,0.8,3.0,-0.7794736600680795,-0.8363879175744651,-0.5992098093842704,-0.22967023844511955,-0.5913720554174003,-0.37111174507029493,-0.5482035398753042,-0.5251358795236835,-0.548177021832348,-0.283547901565778,-0.5073861653404003,-0.47316431385611424
BL011,Boric Acid,500.0,1.0,1.0,14961777.5,40477.0,952.0,90.0,198.0,975.0,-0.12826943449090264,0.009470463079725091,-0.3410770224169189,-0.33302451245611536,-0.18048619132705182,-0.21429448744166305,2.4774545606250045,2.472857802613315,1.2896269080510403,-0.1694915822290774,1.823483376115405,1.2400489079955024
BL011,Boric Acid,500.0,1.0,2.0,12006125.0,39340.0,1410.0,135.0,180.0,1410.0,-0.17606631537171819,-0.007225209139321475,-0.27637649654797247,-0.17611436335560743,-0.22170497014262383,-0.20539189057055532,1.8835722108911943,2.3878666850552586,2.1345177754546065,0.013926162066918142,1.6155912568074098,2.0014683732227643
BL011,Boric Acid,500.0,1.0,3.0,12109772.5,39216.0,1375.0,85.0,150.2,1375.0,-0.17439019572940762,-0.009046021237089088,-0.2813208598785688,-0.35045897346728294,-0.28994494840395973,-0.20610819146823067,1.9043982115269371,2.3785976449697714,2.0699518794739844,-0.18987133159529915,1.27141430373084,1.9402047380895364
BL011,Boric Acid,500.0,1.0,4.0,12888840.0,41546.0,1112.0,135.0,159.6,1172.0,-0.16179162519528198,0.02516762543870555,-0.31847421861990705,-0.17611436335560743,-0.26841958613360545,-0.2102627366747476,2.060937059548227,2.552765898189007,1.5847852896767403,0.013926162066918142,1.3799801882583487,1.584875654316814
BL011,Boric Acid,50.0,1.0,1.0,13706167.5,32606.0,870.0,145.0,164.0,870.0,-0.14857433894186933,-0.10610705322292709,-0.3526609593628875,-0.14124544133327233,-0.2583438846453545,-0.21644339013468905,2.225163529406257,1.8844980081546867,1.1383582374678691,0.054685660799361595,1.4307982618669697,1.0562580025958184
BL011,Boric Acid,50.0,1.0,2.0,14888990.0,35224.0,899.0,145.0,185.0,899.0,-0.12944650637845112,-0.06766442361038187,-0.34856420117467907,-0.14124544133327233,-0.21025530936052048,-0.2158498836766152,2.4628292920823562,2.080194354475699,1.1918556941375271,0.054685660799361595,1.6733390677262974,1.1070193002776358
BL011,Boric Acid,50.0,1.0,3.0,15776507.5,37075.0,841.0,155.0,235.0,841.0,-0.11509415331017289,-0.040484397860641154,-0.35675771755109587,-0.10637651931093722,-0.09575870153948715,-0.2170368965927629,2.6411591120899103,2.2185572028485767,1.084860780798211,0.09544515953180506,2.250817176915173,1.005496704914001
BL011,Boric Acid,50.0,1.0,4.0,12096177.5,35789.0,1357.0,135.0,209.2,1393.0,-0.1746100451858558,-0.05936798139071493,-0.28386367530573264,-0.17611436335560743,-0.15483895117514038,-0.2057398081494262,1.9016665539506046,2.122428287123282,2.036746561541093,0.013926162066918142,1.952838472573713,1.971711750443768
BL011,Boric Acid,5.0,1.0,1.0,13277430.0,30731.0,1283.0,145.0,122.4,1283.0,-0.15550760163653274,-0.13363949421739701,-0.29431747206185066,-0.14124544133327233,-0.3536050623524542,-0.20799103954212012,2.1390168548837956,1.7443411520233276,1.900235810039207,0.054685660799361595,0.9503364750218256,1.7791688971679087
BL011,Boric Acid,5.0,1.0,2.0,10834450.0,31246.0,1305.0,95.0,143.4,1305.0,-0.1950138778493875,-0.12607725042424928,-0.29120958653976153,-0.31559005144494784,-0.3055164870676202,-0.20754079326358132,1.648146327055269,1.7828375685074076,1.9408200875127408,-0.14911183286285568,1.1928772808811532,1.8176774678230805
BL011,Boric Acid,5.0,1.0,3.0,14559910.0,34774.0,1096.0,135.0,120.2,1096.0,-0.1347681731035681,-0.07427220944905466,-0.3207344989996082,-0.17611436335560743,-0.35864291309657975,-0.21181813290969975,2.396706903320348,2.046556709004173,1.5552694515141703,0.013926162066918142,0.9249274382175152,1.4518460465989478
BL011,Boric Acid,5.0,1.0,4.0,11967292.5,34517.0,1323.0,135.0,205.4,1323.0,-0.17669428918690933,-0.07804598936136334,-0.2886667711125977,-0.17611436335560743,-0.16354069336953886,-0.20717240994477687,1.875769556030368,2.0273458759237677,1.9740254054456319,0.013926162066918142,1.9089501362753585,1.849184480177312
BL011,Boric Acid,0.5,1.0,1.0,12952537.5,30255.0,1266.0,80.0,147.4,1266.0,-0.1607615508479405,-0.14062906323785979,-0.29671901996528316,-0.36789343447845047,-0.29635675844193754,-0.208338957120991,2.0737358648787483,1.7087599981467798,1.8688752319914765,-0.21025108096152087,1.2390755296162632,1.7494122743889122
BL011,Boric Acid,0.5,1.0,2.0,14602812.5,34830.0,999.0,150.0,196.6,999.0,-0.1340743819078882,-0.07344990721135315,-0.3344374488015467,-0.12381098032210477,-0.18369209634604075,-0.21380330968325711,2.405327347540179,2.050742727107296,1.3763296826535898,0.07506541016558332,1.8073139890581165,1.2820582578011444
BL011,Boric Acid,0.5,1.0,3.0,11483762.5,33297.0,1133.0,135.0,215.8,1170.0,-0.18451362038782038,-0.09596043096843176,-0.31550760062154926,-0.17611436335560743,-0.13972539894276392,-0.21030366815461476,1.7786133671459206,1.936150481534297,1.6235248272651135,0.013926162066918142,2.029065582986645,1.581374875166344
BL011,Boric Acid,0.5,1.0,4.0,11784340.0,35163.0,815.0,135.0,160.8,815.0,-0.17965287746795638,-0.06856014569073529,-0.3604306731681103,-0.17611436335560743,-0.2656716675459006,-0.217569005831036,1.8390087187568134,2.0756345847562256,1.0368975437840346,0.013926162066918142,1.3938396628788818,0.9599865759578887
BL011,Boric Acid,0.05,1.0,1.0,13649610.0,31776.0,1173.0,75.0,132.8,1173.0,-0.1494889498747908,-0.11829474710314578,-0.3098568996722963,-0.38532789548961804,-0.32978976792567927,-0.210242270934814,2.213799371747307,1.8224552398405385,1.6973144226715384,-0.2306308303277426,1.0704519217331117,1.5866260438920492
BL011,Boric Acid,0.05,1.0,2.0,14443777.5,34454.0,824.0,135.0,171.4,824.0,-0.13664619200764808,-0.07897107937877752,-0.35915926545452836,-0.17611436335560743,-0.24139838668784155,-0.21738481417163377,2.373372278569819,2.022636605557754,1.0535002027504803,0.013926162066918142,1.5162650220269234,0.9757400821350045
BL011,Boric Acid,0.05,1.0,3.0,11866805.0,33659.0,1199.0,135.0,177.2,1199.0,-0.17831930737409843,-0.09064483436043277,-0.3061839440552819,-0.17611436335560743,-0.22811678018060172,-0.20971016169654091,1.855578497501371,1.963210098558058,1.7452776596857147,0.013926162066918142,1.5832524826928327,1.6321361728481614
BL011,Boric Acid,0.05,1.0,4.0,11635710.0,34403.0,956.0,135.0,134.2,964.0,-0.18205642470678624,-0.0797199617738271,-0.3405119523219936,-0.17611436335560743,-0.3265838629066904,-0.21451961058093244,1.809144337324647,2.0188243390709815,1.297005867591683,0.013926162066918142,1.0866213087904,1.2207946226679165
BL011,Boric Acid,500.0,2.0,1.0,11548392.5,39459.0,1626.0,80.0,252.6,1626.0,-0.16651173988051887,0.032268358129343824,-0.09219039453368427,-0.5198203270634539,-0.17164889203446648,-0.2082501252085066,1.5730903149983426,2.3562227166617262,1.9688294396239825,-0.5377439102734262,2.5510316382493254,0.858015557501912
BL011,Boric Acid,500.0,2.0,2.0,16250792.5,44069.0,931.0,115.0,270.8,982.0,-0.06163344265317505,0.12463728623856232,-0.21729004732209925,-0.43890489879414274,-0.13722018300718142,-0.22624146986054364,2.4406387262334284,2.697184575141149,0.9122057675456811,-0.4341181051278244,2.7658238837632485,0.37145899131234683
BL011,Boric Acid,500.0,2.0,3.0,16239462.5,43510.0,931.0,115.0,259.4,1003.0,-0.06188613725754427,0.11343680233117552,-0.21729004732209925,-0.43890489879414274,-0.1587854183319644,-0.225654795578412,2.438548448184072,2.6558401762496096,0.9122057675456811,-0.4341181051278244,2.631283686023758,0.3873249662967891
BL011,Boric Acid,500.0,2.0,4.0,11515555.0,38880.0,1633.0,70.0,253.0,1633.0,-0.1672441193219111,0.02066714134512744,-0.09093039803077936,-0.5429390208546857,-0.17089221711078986,-0.20805456711446274,1.567032106221137,2.3133990906184323,1.979471692436282,-0.5673512831721695,2.5557523469419396,0.8633042158300595
BL011,Boric Acid,50.0,2.0,1.0,12038870.0,31447.0,2898.0,125.0,178.2,3146.0,-0.155572550311719,-0.12826523232858647,0.13676896999417743,-0.41578620500291097,-0.31239042783831295,-0.1657860819304068,1.6635787838379898,1.763644319668856,3.902678807801824,-0.40451073222908107,1.672979821423182,2.006409937328215
BL011,Boric Acid,50.0,2.0,2.0,10765140.0,32628.0,1428.0,125.0,216.4,1476.0,-0.1839807319907307,-0.10460195595179969,-0.1278302956158514,-0.41578620500291097,-0.2401279726271982,-0.2124406557951612,1.4285876223369551,1.850992682979962,1.667805717218941,-0.40451073222908107,2.123807501567788,0.7446871647558952
BL011,Boric Acid,50.0,2.0,3.0,15706155.0,38253.0,921.0,135.0,264.2,1028.0,-0.07378057041903024,0.008104165656520067,-0.21909004232624912,-0.3926675112116792,-0.14970531924784528,-0.22495637381396957,2.3401582486424006,2.2670253194109273,0.8970025492423961,-0.3749033593303377,2.6879321903351223,0.40621303175445855
BL011,Boric Acid,50.0,2.0,4.0,11397362.5,34328.0,974.0,130.0,253.0,976.0,-0.16988018349021727,-0.07053966142128527,-0.20955006880425486,-0.4042268581072951,-0.17089221711078986,-0.2264090910840098,1.5452267056608056,1.976726990879098,0.9775796062498062,-0.3897070457797094,2.5557523469419396,0.3669258556025061
BL011,Boric Acid,5.0,2.0,1.0,13489095.0,31425.0,1200.0,130.0,161.4,1200.0,-0.12322797549959653,-0.128706038493099,-0.16887018171046814,-0.4042268581072951,-0.3441707746327298,-0.22015123207460563,1.9311316067972026,1.762017169801926,1.3211723399040454,-0.3897070457797094,1.4747100563334075,0.5361629221032245
BL011,Boric Acid,5.0,2.0,2.0,11188877.5,31869.0,1524.0,120.0,240.6,1524.0,-0.17453005415146317,-0.1198097686274823,-0.1105503435760128,-0.42734555189852685,-0.19434913974476428,-0.21109968600743173,1.5067631911753625,1.794856012570877,1.8137566129304763,-0.41931441867845276,2.4094103774709152,0.7809522504346206
BL011,Boric Acid,5.0,2.0,3.0,11045245.0,32568.0,1442.0,65.0,249.4,1486.0,-0.17773351026461953,-0.10580415458228844,-0.1253103026100416,-0.5544983677503016,-0.17770229142387922,-0.21216128708938423,1.4802643507584003,1.8465550015246983,1.68909022284354,-0.5821549696215412,2.5132659687084162,0.7522423909389631
BL011,Boric Acid,5.0,2.0,4.0,11591317.5,34514.0,1458.0,115.0,239.2,1487.0,-0.16555437748929658,-0.06681284566677016,-0.12243031060340184,-0.43890489879414274,-0.19699750197763238,-0.21213335021880653,1.581009572303605,1.9904838033904153,1.713415372128796,-0.4341181051278244,2.3928878970467675,0.7529979135572699
BL011,Boric Acid,0.5,2.0,1.0,13316692.5,32015.0,972.0,135.0,114.4,972.0,-0.1270730930220823,-0.11688441862662635,-0.20991006780508484,-0.3926675112116792,-0.4330800781647296,-0.2265208385663206,1.8993249729574704,1.8056543707786852,0.9745389625891492,-0.3749033593303377,0.9200267849513004,0.363903765129279
BL011,Boric Acid,0.5,2.0,2.0,13831020.0,32382.0,1133.0,135.0,173.6,1133.0,-0.11560197350498537,-0.10953097033680353,-0.18093014823827216,-0.3926675112116792,-0.32109218946059376,-0.22202300240331135,1.994213541662709,1.8327981890133809,1.2193107772720364,-0.3749033593303377,1.6186916714581243,0.48554290667667027
BL011,Boric Acid,0.5,2.0,3.0,10513100.0,32311.0,1432.0,125.0,167.8,1432.0,-0.18960201602296525,-0.11095357204954856,-0.12711029761419146,-0.41578620500291097,-0.33206397585390435,-0.21366987810057989,1.3820886214931964,1.8275469326246523,1.6738870045402552,-0.40451073222908107,1.5502413954152265,0.711444169550397
BL011,Boric Acid,0.5,2.0,4.0,11808127.5,33706.0,1517.0,130.0,189.4,1517.0,-0.16071883316685262,-0.08300245389068525,-0.1118103400789177,-0.4042268581072951,-0.29120352997536825,-0.2112952441014756,1.621008970704396,1.9307230264595319,1.803114360118177,-0.3897070457797094,1.8051596648163648,0.7756635921064732
BL011,Boric Acid,0.05,2.0,1.0,13728227.5,32879.0,1117.0,135.0,106.0,1117.0,-0.11789456927900326,-0.09957275834758844,-0.18381014024491193,-0.3926675112116792,-0.4489702515619381,-0.22246999233255452,1.9752492957325707,1.8695569837344814,1.1949856279867805,-0.3749033593303377,0.8208919024064132,0.4734545447837618
BL011,Boric Acid,0.05,2.0,2.0,13558760.0,31799.0,1237.0,135.0,162.0,1237.0,-0.1216742270782919,-0.12121233369638583,-0.16221020019511367,-0.3926675112116792,-0.34303576224721494,-0.21911756786323083,1.9439841416876187,1.789678717539736,1.3774242476261995,-0.3749033593303377,1.4817911193723279,0.5641172589805752
BL011,Boric Acid,0.05,2.0,3.0,10806935.0,31217.0,1534.0,65.0,171.0,1542.0,-0.18304857215051787,-0.13287366041212664,-0.10875034857186294,-0.5544983677503016,-0.3260105764644916,-0.21059682233703317,1.4362984053089631,1.7466332074236788,1.8289598312337614,-0.5821549696215412,1.5880070649561357,0.7945516575641426
BL011,Boric Acid,0.05,2.0,4.0,13841880.0,33322.0,3468.0,130.0,185.6,3470.0,-0.11535976137758469,-0.09069652512581322,0.23936868523071922,-0.4042268581072951,-0.29839194175029593,-0.1567345358632329,1.9962171091486764,1.9023218651458444,4.7692622510890645,-0.3897070457797094,1.7603129322365347,2.2511992656596114
BL011,Boric Acid,500.0,3.0,1.0,13578760.0,42383.0,1399.0,140.0,487.4,1399.0,-0.15048487088527876,0.060797841651835986,-0.16291268353284158,-0.45596190419226656,0.5107124434038022,-0.24731726731256143,1.7838157095830605,2.1273726027175552,2.3962582175650726,-0.38192792539118386,2.2322652718044433,1.1767739331900169
BL011,Boric Acid,500.0,3.0,2.0,13526075.0,43164.0,1327.0,140.0,490.6,1364.0,-0.15181012104958533,0.07569166609373856,-0.17862565229473307,-0.45596190419226656,0.5181635195293682,-0.2483302226972079,1.774884324687395,2.1759419725562763,2.2472037107273315,-0.38192792539118386,2.2498219315013337,1.136807487393728
BL011,Boric Acid,500.0,3.0,3.0,13343627.5,42215.0,1273.0,140.0,515.4,1338.0,-0.15639944589256377,0.05759404843001827,-0.1904103788661517,-0.45596190419226656,0.5759093595025035,-0.2490827038400881,1.743955049832087,2.1169249021632592,2.1354128305990256,-0.38192792539118386,2.3858860441522323,1.107118127659342
BL011,Boric Acid,500.0,3.0,4.0,13649210.0,43029.0,1391.0,140.0,521.8,1391.0,-0.1487127559744807,0.07311718939763505,-0.16465856895082953,-0.45596190419226656,0.5908115117536352,-0.2475487999719092,1.7957586927072822,2.167546498896574,2.3796966056942126,-0.38192792539118386,2.4209993635460125,1.1676387455794366
BL011,Boric Acid,50.0,3.0,1.0,12575442.5,40501.0,1241.0,140.0,473.8,1303.0,-0.17572254160230713,0.02490772948837804,-0.19739392053810345,-0.45596190419226656,0.47904536987014734,-0.2500956592247346,1.6137290669892153,2.010333481031931,2.069166383115585,-0.38192792539118386,2.15764946809266,1.067151681863053
BL011,Boric Acid,50.0,3.0,2.0,17164060.0,45638.0,1148.0,140.0,463.8,1148.0,-0.06029944022971676,0.12287133532455416,-0.2176898385222133,-0.45596190419226656,0.45576075697775403,-0.25458160449959744,2.391610988437175,2.329796800957039,1.8766376451168365,-0.38192792539118386,2.102784906539878,0.8901574219080592
