strain,chemical,concentration,experiment,replicate,peak_to_baseline_ratio,fold_change,max_derivative,min_derivative,signal_decay_rate,auc_early,auc_mid,auc_late
BL031,Propoxur,0.05,3.0,3.0,8.323072090466468,-0.8660279566514842,1744.2,-1285.8,-82.76190476190476,23801740.0,12899957.5,4114027.5
BL031,Propoxur,0.05,3.0,4.0,8.254076923076923,-0.3240769230769231,2413.4,-1135.2,-74.35169811320755,23912115.0,13349552.5,8812770.0
BL031,Propoxur,500.0,4.0,1.0,1.0,-0.8902439024390244,2.6,-2.8,-0.050694444444444445,11607.5,10492.5,11437.5
BL031,Propoxur,500.0,4.0,2.0,1.0,-0.9308943089430894,4.8,-8.8,-0.15902777777777777,25570.0,12397.5,13585.0
BL031,Propoxur,500.0,4.0,3.0,1.0,-0.9054726368159204,3.4,-5.0,-0.12638888888888888,22812.5,13210.0,20062.5
BL031,Propoxur,500.0,4.0,4.0,27.406714140386573,15.779654120040691,774.6,-592.6,-125.86024096385542,8074187.5,21781807.5,79475807.5
BL031,Propoxur,50.0,4.0,1.0,14.61839381061349,1.0123133921760925,2177.4,-2143.4,-88.64827586206897,22199235.0,27517097.5,31423797.5
BL031,Propoxur,50.0,4.0,2.0,16.720944164869397,1.3964773544212796,2289.4,-1630.4,-92.31814671814672,24624232.5,30579012.5,29981497.5
BL031,Propoxur,50.0,4.0,3.0,17.030808861411643,-0.4236991241628027,2784.4,-2069.4,-122.36858237547892,28660635.0,31063102.5,23496322.5
BL031,Propoxur,50.0,4.0,4.0,15.88347098088019,0.487611720782894,2446.8,-2332.2,-97.88076923076923,22848400.0,22304002.5,25367612.5
BL031,Propoxur,5.0,4.0,1.0,11.178144375553588,-0.7635075287865367,1298.6,-1057.6,-78.12252964426878,20125222.5,16100580.0,6814347.5
BL031,Propoxur,5.0,4.0,2.0,12.531474014336917,-0.7543682795698925,1410.4,-1315.0,-84.7011583011583,21974450.0,19267317.5,7527095.0
BL031,Propoxur,5.0,4.0,3.0,11.061915664949437,-0.5475100171722954,1757.4,-1167.4,-85.54461538461538,22825510.0,17090005.0,7478912.5
BL031,Propoxur,5.0,4.0,4.0,10.376321563933772,-0.471573907839617,1600.2,-1015.0,-76.24324324324324,19397110.0,12159865.0,10264100.0
BL031,Propoxur,0.5,4.0,1.0,9.507178594735697,-0.8739395257776811,1036.2,-927.0,-66.34615384615384,17340040.0,13742187.5,4655375.0
BL031,Propoxur,0.5,4.0,2.0,10.529743127534926,-0.9186570527264534,1196.0,-1174.8,-71.33846153846154,18006805.0,14612407.5,5134617.5
BL031,Propoxur,0.5,4.0,3.0,10.741656365883808,-0.3813911675469154,1274.8,-954.4,-69.56370656370656,18613950.0,12501412.5,8547892.5
BL031,Propoxur,0.5,4.0,4.0,11.340108695652173,-0.841304347826087,1456.6,-1027.8,-79.13,19916502.5,15293887.5,6788045.0
BL031,Propoxur,0.05,4.0,1.0,9.426166705363363,-0.3014859530996053,1071.2,-1075.6,-58.505836575875485,15818930.0,17141642.5,12005415.0
BL031,Propoxur,0.05,4.0,2.0,10.967525332682213,-0.6534000732511293,1197.4,-1106.6,-67.43875968992248,16813412.5,17170490.0,9505072.5
BL031,Propoxur,0.05,4.0,3.0,11.098039215686274,-0.49310094408133626,1499.6,-1245.8,-78.52923076923076,19829257.5,11398205.0,7422055.0
BL031,Propoxur,0.05,4.0,4.0,11.600686498855834,-0.9312460994383192,1775.0,-1192.2,-85.28307692307692,21939250.0,15836125.0,4813892.5
BL031,Propoxur,500.0,5.0,1.0,1.6666666666666667,-1.0,2.4,-2.2,-0.02032520325203252,6092.5,3770.0,2660.0
BL031,Propoxur,500.0,5.0,2.0,4.333333333333333,-1.0,2.6,-2.2,-0.022033898305084745,5160.0,3065.0,1690.0
BL031,Propoxur,500.0,5.0,3.0,1.25,-1.0,3.6,-3.8,-0.032,7500.0,6970.0,5885.0
BL031,Propoxur,500.0,5.0,4.0,13.16084053417125,-0.9752553024351924,724.2,-514.2,-58.674561403508775,12559885.0,17456322.5,14659302.5
BL031,Propoxur,50.0,5.0,1.0,9.48332592263228,-0.9866607381058248,545.4,-441.0,-35.349377593361,8792450.0,4672465.0,1098200.0
BL031,Propoxur,50.0,5.0,2.0,10.619024970273484,-0.98525564803805,508.0,-461.6,-37.00497925311203,9464172.5,4724892.5,1012977.5
BL031,Propoxur,50.0,5.0,3.0,11.927720413026211,-0.9936457505957109,573.0,-570.4,-37.36680497925311,9487485.0,4501800.0,797872.5
BL031,Propoxur,50.0,5.0,4.0,9.514472690661968,-0.9604832620186258,457.6,-211.4,-31.901694915254236,8402735.0,9635752.5,7091597.5
BL031,Propoxur,5.0,5.0,1.0,4.658626560726447,-0.9897843359818388,352.8,-255.4,-14.757657657657658,4212037.5,1836745.0,446007.5
BL031,Propoxur,5.0,5.0,2.0,4.588341968911917,-0.9800518134715026,367.0,-313.4,-15.744642857142857,4407877.5,1411147.5,210072.5
BL031,Propoxur,5.0,5.0,3.0,5.315301391035549,-0.9953632148377125,390.6,-340.8,-18.325333333333333,5037322.5,1958115.0,352457.5
BL031,Propoxur,5.0,5.0,4.0,5.13178689778231,-0.8072903390262555,363.6,-162.8,-17.94074074074074,4719927.5,3866330.0,2262290.0
BL031,Propoxur,0.5,5.0,1.0,3.5560671722643553,-0.9948537378114843,323.4,-220.8,-11.601769911504425,3415555.0,1081015.0,211627.5
BL031,Propoxur,0.5,5.0,2.0,4.175868569889577,-0.9954214920549421,329.6,-272.8,-13.706194690265487,3878030.0,1379490.0,281095.0
BL031,Propoxur,0.5,5.0,3.0,4.355023141845902,-0.9959161448407297,355.4,-283.6,-14.205333333333334,3971305.0,1211442.5,161327.5
BL031,Propoxur,0.5,5.0,4.0,4.491895874263261,-0.987475442043222,358.8,-268.2,-16.141592920353983,4509477.5,1478410.0,343100.0
BL031,Propoxur,0.05,5.0,1.0,3.7522522522522523,-0.9726914414414415,297.8,-171.2,-11.357081545064379,3483265.0,1710175.0,513302.5
BL031,Propoxur,0.05,5.0,2.0,4.410337857349119,-0.9846953508518625,319.6,-276.4,-13.711711711711711,3921445.0,1815932.5,495202.5
BL031,Propoxur,0.05,5.0,3.0,4.886402753872633,-0.9945496270797476,357.4,-349.8,-15.057522123893806,4191817.5,1319907.5,198542.5
BL031,Propoxur,0.05,5.0,4.0,4.853023020490767,-0.9964583860359221,363.4,-356.4,-16.889867841409693,4594150.0,1156795.0,138382.5
BL032,Trimethoprim,50.0,1.0,1.0,6.316735315160542,3.608725913086637,3691.4190000000003,-473.0,-28.108661417322836,7496424.025,15436137.5,42357057.5
BL032,Trimethoprim,50.0,1.0,2.0,6.146926536731634,3.0175348833519746,4239.8730000000005,-315.0,-31.1231884057971,8612356.241666667,16423977.5,38076445.0
BL032,Trimethoprim,50.0,1.0,3.0,6.104612898092405,3.6508810406803924,3621.715,-339.8,-22.254135338345865,7640501.983333333,15448807.5,40101177.5
BL032,Trimethoprim,5.0,1.0,1.0,16.01536365268191,6.938227182976781,6708.2,-604.0,-108.4876712328767,14144332.283333333,45047135.0,80499030.0
BL032,Trimethoprim,5.0,1.0,2.0,17.030129245465478,5.868357985553434,7653.9,-765.4,-128.28535031847133,16398030.941666666,51808215.0,74958247.5
BL032,Trimethoprim,5.0,1.0,3.0,16.94190163453248,6.474521406021471,8124.1,-631.8,-120.52738853503185,16695023.291666666,52939870.0,77511322.5
BL032,Trimethoprim,0.5,1.0,1.0,9.089494791949404,-0.3093556899293366,8620.48,-681.4,-72.2897435897436,17387795.7,18714685.0,17736035.0
BL032,Trimethoprim,0.5,1.0,2.0,8.4072122266458,-0.07901793562001003,7916.65,-558.8,-60.957142857142856,15776073.958333334,18706612.5,20869960.0
BL032,Trimethoprim,0.5,1.0,3.0,7.699068984031372,-0.10256553486266069,7977.2,-500.4600000000006,-57.739748953974896,15631476.166666666,18823752.5,20988862.5
BL032,Trimethoprim,0.05,1.0,1.0,6.225792963023349,-0.2723451310398115,5927.45,-385.7599999999999,-48.23171806167401,12804115.791666666,15295135.0,15620370.0
BL032,Trimethoprim,0.05,1.0,2.0,5.996994776043204,-0.1115754934886815,5464.04,-483.62999999999954,-43.49339207048458,12291742.05,15708700.0,19769675.0
BL032,Trimethoprim,0.05,1.0,3.0,6.275380254271412,-0.21945950015561733,5416.29,-458.05,-48.013215859030836,12574129.15,16342817.5,19104490.0
BL032,Trimethoprim,0.005,1.0,1.0,8.134409249668794,2.7022762856798743,12.6,-5.839999999999998,-3.3454545454545452,32434.6125,0.0,0.0
BL032,Trimethoprim,0.005,1.0,2.0,7.679206914082359,2.3299440772750377,7.15,-4.75,-3.1109090909090913,31185.2,0.0,0.0
BL032,Trimethoprim,0.005,1.0,3.0,8.606516290726816,2.7067669172932334,10.719999999999994,-4.1,-3.5545454545454542,33232.375,0.0,0.0
BL032,Trimethoprim,50.0,2.0,1.0,5.847398105902187,4.051102876133286,5053.5,-300.0,-18.776470588235295,10940874.315518333,17834835.0,48935247.5
BL032,Trimethoprim,50.0,2.0,2.0,6.477946191408652,4.821193384351186,4785.112999999999,-235.2,-20.44507042253521,10435549.545875832,17043367.5,50073040.0
BL032,Trimethoprim,50.0,2.0,3.0,5.152955689759318,3.4717276069372356,5438.008,-277.2,-14.510909090909092,11419959.594310833,16398947.5,42013102.5
BL032,Trimethoprim,5.0,2.0,1.0,10.435628011708616,7.439776327744833,6449.63,-444.2,-68.11940298507463,14551866.3245675,38040270.0,81249575.0
BL032,Trimethoprim,5.0,2.0,2.0,11.54643329928835,6.586484766740915,7318.1,-589.4,-50.33222222222222,16713219.745706666,43743965.0,78575040.0
BL032,Trimethoprim,5.0,2.0,3.0,10.64187195672736,7.171722414505577,7094.889999999999,-417.6,-32.544,15842508.63762,40016900.0,80921392.5
BL032,Trimethoprim,0.5,2.0,1.0,7.187616768235888,-0.5222331404571421,7683.222,-593.0,-67.16681222707423,16149352.505221667,18426087.5,9074912.5
BL032,Trimethoprim,0.5,2.0,2.0,7.000884147816224,-0.5045244658314735,7446.625999999999,-414.6,-63.85565217391304,15576429.043501666,18859402.5,9931215.0
BL032,Trimethoprim,0.5,2.0,3.0,5.534329643332581,-0.8766043637365274,6227.885,-408.2,-51.0125,13360355.619863333,11468572.5,6422320.0
BL032,Trimethoprim,0.05,2.0,1.0,4.118126718820569,-0.907169118292133,4676.115,-314.0,-38.7725,10804013.051849166,9774005.0,7231942.5
BL032,Trimethoprim,0.05,2.0,2.0,4.174632951773168,-0.9069778566168162,4618.446,-281.2,-38.6125,10676526.209135,9608202.5,6000735.0
BL032,Trimethoprim,0.05,2.0,3.0,4.351924914719903,-0.9110118942725062,4795.344999999999,-360.4,-39.321666666666665,10877657.431935834,9192145.0,4581737.5
BL032,Trimethoprim,0.005,2.0,1.0,9.784332925823605,3.338745783558378,3.4400000000000035,-7.519999999999999,-1.8066000000000002,14873.0346975,0.0,0.0
BL032,Trimethoprim,0.005,2.0,2.0,10.547640649276284,3.551134432021257,3.6199999999999988,-8.379999999999995,-2.1628888888888884,15067.2666825,0.0,0.0
BL032,Trimethoprim,0.005,2.0,3.0,9.988816632019846,3.3717680531554817,3.5400000000000036,-8.640000000000004,-1.8602,15118.4746975,0.0,0.0
BL032,Trimethoprim,50.0,3.0,1.0,8.931389832694553,6.685291522407822,3136.282,-140.2,-21.58823529411765,5758006.881375,13879429.2,52361292.5
BL032,Trimethoprim,50.0,3.0,2.0,11.742711860734614,8.896766751991048,3094.733,-130.8,-19.99811320754717,6465778.8515,13108646.2,44652662.5
BL032,Trimethoprim,50.0,3.0,3.0,4.121253796344049,2.8614406051229158,2857.296,-1368.9807100000003,-12.090666666666667,5681181.59275,12110461.05,47794792.5
BL032,Trimethoprim,5.0,3.0,1.0,26.635511566402638,20.500315879555504,10686.909,-764.6,-240.13513513513513,9036042.4,33207846.1125,119228057.5
BL032,Trimethoprim,5.0,3.0,2.0,39.649128855157485,29.775777229627572,11170.184,-881.2,-280.65,9458018.348083334,34546523.3625,118751740.0
BL032,Trimethoprim,5.0,3.0,3.0,13.865982387589666,11.085612643611128,11451.411,-1384.4804499999998,-210.53793103448277,9065249.9,34993721.8125,126138677.5
BL032,Trimethoprim,0.5,3.0,1.0,6.396410558738982,-0.6464183428961201,5444.65,-358.6,-58.18064516129032,10404167.994,12680078.75,8525992.5
BL032,Trimethoprim,0.5,3.0,2.0,10.558063779907242,-0.400686616559794,5543.33,-389.8,-60.68324324324324,10292445.525333334,13768956.375,9027327.5
BL032,Trimethoprim,0.5,3.0,3.0,3.4214398023360286,-0.8279986522911051,5774.89,-1398.07856,-61.88877005347594,11071694.055,13988210.75,8172170.0
BL032,Trimethoprim,0.05,3.0,1.0,5.978244586387279,-0.6661120564408889,4565.4,-305.4,-55.575,8221960.4105,13050166.225,10848317.5
BL032,Trimethoprim,0.05,3.0,2.0,9.148823736289074,-0.8257268697663601,4743.0650000000005,-353.2,-59.003389830508475,9624669.64675,13173403.6,8284437.5
BL032,Trimethoprim,0.05,3.0,3.0,3.4107682655563796,-0.8281526264757885,5291.835,-1317.87942,-64.16723163841807,9460939.51525,14301179.6625,9270682.5
BL032,Trimethoprim,0.005,3.0,1.0,612.5221500295333,177.5587714116952,1.436,-4.16,-0.2721111111111111,15298.42775,3505.35,0.0
BL032,Trimethoprim,0.005,3.0,2.0,591.3528591352859,157.1589958158996,1.4420000000000002,-4.124,-0.28236363636363637,15417.094125,3306.0,0.0
BL032,Trimethoprim,0.005,3.0,3.0,491.0344827586207,127.32183908045977,1.375999999999999,-3.189999999999999,-0.2868727272727273,15168.63675,3203.325,0.0
BL032,Trimethoprim,50.0,4.0,1.0,8.931373254887687,6.685277257519495,3242.657,-140.2,-21.58823529411765,7646304.712375,15657130.0,52361292.5
BL032,Trimethoprim,50.0,4.0,2.0,11.742672117050253,8.896733255982745,3767.525,-199.6,-19.99811320754717,8569022.223083334,14879445.0,44652662.5
BL032,Trimethoprim,50.0,4.0,3.0,4.121253796344049,2.8614406051229158,3039.415,-1368.97951,-12.090666666666667,7426759.67325,13746437.5,47794792.5
BL032,Trimethoprim,5.0,4.0,1.0,26.63547600556288,20.500287174670834,5693.174,-764.6,-240.13513513513513,13150149.586875001,38524070.0,119228057.5
BL032,Trimethoprim,5.0,4.0,2.0,39.64899792484484,29.775675601111367,5981.58,-881.2,-280.65,13864680.183583334,40212250.0,118751740.0
BL032,Trimethoprim,5.0,4.0,3.0,13.865982387589666,11.085612643611128,5543.117,-1384.47967,-210.53793103448277,13278945.77275,40733820.0,126138677.5
BL032,Trimethoprim,0.5,4.0,1.0,8.319538121007847,-0.6464190714539313,6948.860000000001,-491.0,-61.22575107296137,14542176.272125,15469737.5,8525992.5
BL032,Trimethoprim,0.5,4.0,2.0,13.011698635978108,-0.40068832843831403,6732.210000000001,-428.8,-60.05321888412017,14389240.380833333,16692312.5,9027327.5
BL032,Trimethoprim,0.5,4.0,3.0,4.505390835579515,-0.8279986522911051,6912.85,-1398.0799900000002,-66.23948497854077,15534526.88875,17122882.5,8172170.0
BL032,Trimethoprim,0.05,4.0,1.0,6.852478308756557,-0.666112780893443,5286.258,-319.6,-48.481545064377684,11520603.831,15616552.5,10848317.5
BL032,Trimethoprim,0.05,4.0,2.0,12.091661444983131,-0.8257274578180244,6460.976000000001,-417.4,-58.7635593220339,13452002.597583333,15957782.5,8284437.5
BL032,Trimethoprim,0.05,4.0,3.0,4.080876062282553,-0.8281526264757885,5924.416,-1317.8782800000001,-58.08220338983051,13304399.9065,17267402.5,9270682.5
BL032,Trimethoprim,0.005,4.0,1.0,298.31718510963793,191.4018357980622,0.7579999999999998,-0.7760000000000005,-0.5934285714285715,5705.76275,0.0,0.0
BL032,Trimethoprim,0.005,4.0,2.0,297.271104310125,188.13542463657228,0.8060000000000003,-0.736,-0.6057142857142858,5692.603625,0.0,0.0
BL032,Trimethoprim,0.005,4.0,3.0,290.32416502946955,182.59528487229863,0.7700000000000002,-0.7780000000000001,-0.5432499999999999,5777.328,0.0,0.0
BL032,Trimethoprim,50.0,5.0,1.0,1.7557443620359499,-0.9986528891352007,258.9014600000002,-256.4072,-16.339329298892988,5254781.9459999995,697212.525,122705.0
BL032,Trimethoprim,50.0,5.0,2.0,2.626478827455986,-0.9986956710119294,851.7282833333335,-255.59570000000022,-16.338960405904057,5504501.880083334,778576.2374999999,127335.0
BL032,Trimethoprim,50.0,5.0,3.0,1.0,-0.9993183094073301,270.799,-2375.77932,-17.30625,6088954.9765,827873.7625,199092.5
BL032,Trimethoprim,5.0,5.0,1.0,1.7046287507610938,-0.9984929716381189,258.2016600000003,-239.76100000000005,-15.846690221402215,5313138.089375,694214.85,113647.5
BL032,Trimethoprim,5.0,5.0,2.0,2.7954102694843925,-0.9985121109826337,846.3972766666668,-214.56399999999994,-16.62975110701107,5750388.682666667,758658.875,112662.5
BL032,Trimethoprim,5.0,5.0,3.0,1.0,-0.9995064368856168,286.00095,-2366.78017,-16.875694444444445,6401217.6775,816566.375,122325.0
BL032,Trimethoprim,0.5,5.0,1.0,1.7230135807314473,-0.9992974837742169,266.3779999999999,-248.4800000000003,-16.34421148148148,5869451.08475,709356.5,105050.0
BL032,Trimethoprim,0.5,5.0,2.0,2.852411081998276,-0.9988572081160013,846.6311599999999,-196.17999999999955,-17.011378787878787,6207834.2575,842794.0,115360.0
BL032,Trimethoprim,0.5,5.0,3.0,1.0,-0.9994743014274738,280.14,-2350.97948,-17.163888888888888,6664682.00925,807099.625,111192.5
BL032,Trimethoprim,0.05,5.0,1.0,1.8133219131623421,-0.999087333281563,258.533,-227.2729999999996,-16.803253846153847,5975362.621625,787958.625,112257.5
BL032,Trimethoprim,0.05,5.0,2.0,2.907979957252572,-0.9983493698122492,814.5652066666668,-246.99599999999992,-17.40654752851711,6400776.1581666665,755806.2375,106192.5
BL032,Trimethoprim,0.05,5.0,3.0,1.0,-0.9131745907417561,1234.17,-2405.57896,-16.19236111111111,6481989.83775,3062342.625,2991447.5
BL032,Trimethoprim,0.005,5.0,1.0,456.0712358337831,151.45547760388558,1.239999999999999,-2.776,-0.19740350877192983,12238.94525,3063.475,0.0
BL032,Trimethoprim,0.005,5.0,2.0,474.8291571753989,159.1366742596812,1.1959999999999993,-2.554,-0.19389473684210523,12056.608,3012.425,0.0
BL032,Trimethoprim,0.005,5.0,3.0,402.13178294573646,137.66279069767444,1.230000000000001,-2.85,-0.18751724137931033,12089.8455,3085.775,0.0
BL032,Trimethoprim,50.0,6.0,1.0,1.9672358098754037,0.9672358098754037,0.40599999999999953,-0.13699999999999973,0.0,5389.8225,8052.1925,0.0
BL032,Trimethoprim,50.0,6.0,2.0,1.018743667679838,-0.8533434650455927,0.0740000000000002,-0.23399999999999962,-0.02494927536231884,2296.546,549.133,0.0
BL032,Trimethoprim,50.0,6.0,3.0,1.7947897623400368,0.7947897623400368,0.3920000000000002,-0.14600000000000007,0.0,5296.2825,7755.2625,0.0
BL032,Trimethoprim,5.0,6.0,1.0,3.8266475644699134,2.826647564469914,0.43200000000000005,-0.18999999999999986,0.0,6989.35,16934.425,0.0
BL032,Trimethoprim,5.0,6.0,2.0,4.7740686985970004,3.7740686985970004,0.46399999999999936,-0.17199999999999988,0.0,8198.6,22541.075,0.0
BL032,Trimethoprim,5.0,6.0,3.0,5.670055452865065,4.670055452865065,0.4519999999999996,-0.19199999999999875,0.0,10033.6,30361.5,0.0
BL032,Trimethoprim,0.5,6.0,1.0,70.08426966292134,11.696629213483146,12.340000000000009,-27.519999999999982,-3.5530434782608693,171050.2,218069.0,0.0
BL032,Trimethoprim,0.5,6.0,2.0,71.14738358137302,10.915506481036967,12.0,-30.420000000000005,-3.5762318840579708,162099.325,215024.0,0.0
BL032,Trimethoprim,0.5,6.0,3.0,68.6752529898804,8.889604415823367,14.2,-28.439999999999987,-3.5013698630136987,185587.5,169895.5,0.0
BL032,Trimethoprim,0.05,6.0,1.0,11.244196843082637,0.13695450324976785,4.1800000000000015,-2.780000000000001,-0.4583368421052631,34040.125,10978.1,0.0
BL032,Trimethoprim,0.05,6.0,2.0,11.196660482374769,-0.011131725417439632,4.219999999999999,-2.960000000000002,-0.4633263157894737,33287.2,9710.4,0.0
BL032,Trimethoprim,0.05,6.0,3.0,10.931283905967451,-0.0791139240506329,4.2,-2.8200000000000047,-0.4661684210526316,33702.2,9761.575,0.0
BL032,Trimethoprim,0.005,6.0,1.0,9.580064605445315,1.1278264882325795,3.5199999999999987,-2.280000000000001,-0.3472903225806452,30232.325,19652.575,0.0
BL032,Trimethoprim,0.005,6.0,2.0,9.3436645396536,0.9858705560619871,3.6400000000000006,-2.3800000000000012,-0.343468085106383,29734.125,18084.65,0.0
BL032,Trimethoprim,0.005,6.0,3.0,9.308462238398544,0.8412192902638762,3.4219999999999997,-2.280000000000001,-0.35296774193548386,29900.525,17200.7,0.0
BL032,Metaldehyde,500.0,1.0,1.0,12.416121053397353,-0.8633784373635967,1380.2,-1453.2,-62.05661764705882,14161715.0,2193360.0,1816005.0
BL032,Metaldehyde,500.0,1.0,2.0,10.354349338900487,-0.8869867780097426,1444.0,-1371.8,-53.71094890510949,11945635.0,2218227.5,1661825.0
BL032,Metaldehyde,500.0,1.0,3.0,10.722537112010796,-0.8515519568151148,1335.8,-1346.8,-57.402197802197804,12728910.0,2219297.5,1983517.5
BL032,Metaldehyde,500.0,1.0,4.0,11.320709893795417,-0.8193124650642817,1283.4,-1532.8,-58.616176470588236,12921200.0,2284605.0,2202772.5
BL032,Metaldehyde,50.0,1.0,1.0,10.329396325459317,-0.8409448818897638,1454.0,-1215.2,-56.56788321167883,12728862.5,2047052.5,2161640.0
BL032,Metaldehyde,50.0,1.0,2.0,11.287256371814093,-0.42083958020989504,1276.4,-1054.4,-52.51691176470588,11579447.5,2305877.5,3660137.5
BL032,Metaldehyde,50.0,1.0,3.0,10.581030818278427,-0.8929330499468651,1433.8,-1253.8,-57.55328467153284,12457185.0,2007825.0,1682790.0
BL032,Metaldehyde,50.0,1.0,4.0,10.905299973096584,-0.873015873015873,1333.2,-1335.2,-58.7003663003663,12602622.5,2036380.0,1790692.5
BL032,Metaldehyde,5.0,1.0,1.0,10.610208155118334,-0.41488451668092385,1315.4,-1308.4,-51.513553113553115,11373175.0,2207985.0,3736510.0
BL032,Metaldehyde,5.0,1.0,2.0,11.473692284092651,-0.37383034207700566,1233.8,-1309.0,-51.99632352941177,11518122.5,2188485.0,3765755.0
BL032,Metaldehyde,5.0,1.0,3.0,9.801958510501224,-0.5253189022033243,1385.4,-1595.8,-52.64654545454545,11725950.0,2572735.0,3694757.5
BL032,Metaldehyde,5.0,1.0,4.0,11.117773595052434,-0.8912342027426727,1410.0,-1392.8,-59.77007299270073,12959040.0,2027580.0,1761952.5
BL032,Metaldehyde,0.5,1.0,1.0,10.907832786417464,-0.45298901412469683,1351.4,-1314.4,-53.2007326007326,11923920.0,2313202.5,3633015.0
BL032,Metaldehyde,0.5,1.0,2.0,10.581758304696448,-0.4551832760595647,1344.4,-1114.0,-51.353846153846156,11482842.5,2328652.5,3690047.5
BL032,Metaldehyde,0.5,1.0,3.0,11.433597552496176,-0.45918509247670697,1349.6,-1240.8,-57.38461538461539,12963187.5,2435177.5,3704835.0
BL032,Metaldehyde,0.5,1.0,4.0,9.430771365149834,-0.9639289678135405,1296.4,-1603.2,-49.60952380952381,11223945.0,2901787.5,3335197.5
BL032,Metaldehyde,0.05,1.0,1.0,9.70985691573927,-0.40474297827239003,1376.4,-1257.0,-50.4007326007326,11067977.5,2174162.5,4104467.5
BL032,Metaldehyde,0.05,1.0,2.0,10.713459592308805,-0.355645511059708,1362.0,-1191.6,-51.02417582417583,11392330.0,2257155.0,4148050.0
BL032,Metaldehyde,0.05,1.0,3.0,10.306386313177484,-0.43659396630534153,1344.6,-1486.6,-54.65347985347985,12230272.5,2432272.5,4142977.5
BL032,Metaldehyde,0.05,1.0,4.0,11.762055933484504,-0.9268329554043839,1182.6,-1339.4,-56.43941605839416,12863280.0,1614825.0,1048137.5
BL032,Metaldehyde,500.0,2.0,1.0,3.1286340230914385,-0.9600217481689961,764.2,-1129.2,-72.33932584269662,18097767.5,2098337.5,2086897.5
BL032,Metaldehyde,500.0,2.0,2.0,2.5695240507932486,-0.9461667563887394,901.0,-673.4,-59.507865168539325,16996122.5,2323052.5,2210167.5
BL032,Metaldehyde,500.0,2.0,3.0,2.5824229928916513,-0.9462411914945995,933.6,-975.0,-61.553558052434454,17137847.5,2399285.0,2190337.5
BL032,Metaldehyde,500.0,2.0,4.0,2.7653649375040477,-0.9530147011203938,851.4,-1197.6,-62.88314606741573,17741357.5,2353762.5,2043662.5
BL032,Metaldehyde,50.0,2.0,1.0,2.9918252690717417,-0.9455228355900641,779.6,-1407.6,-69.45074626865672,17159995.0,2083662.5,2374830.0
BL032,Metaldehyde,50.0,2.0,2.0,2.9740385860416936,-0.964133108895507,760.2,-1394.8,-67.98951310861423,16859362.5,1989137.5,1873145.0
BL032,Metaldehyde,50.0,2.0,3.0,2.899805029576022,-0.9615346485575493,755.8,-1210.2,-64.85917602996254,16964100.0,2071782.5,1916430.0
BL032,Metaldehyde,50.0,2.0,4.0,2.8253719163894293,-0.9603289184608624,856.2,-1064.8,-66.48539325842697,18020750.0,2207620.0,2017460.0
